NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 322 FCMAX    81.63  1 2026  2 2026  
 322 TEIFT     0.00  1 2026  2 2026  
 322 GTMIN 00005.00  1 2026  2 2026
 322 FCMAX   100.00  3 2026          
 322 GTMIN 00006.66  3 2026  4 2026
 322 GTMIN 00006.66  5 2026  8 2026
 322 GTMIN 00006.66  9 2026  9 2026
 322 GTMIN     6.66 10 2026 10 2026
 322 GTMIN 00006.66 11 2026 11 2026
 322 GTMIN 00006.66 12 2026  1 2027
 322 GTMIN 00006.66  2 2027  4 2027
 322 GTMIN 00006.66  5 2027  7 2027
 322 GTMIN 00006.66  8 2027
 323 POTEF    11.50  1 2026          BONFIM
 323 FCMAX    86.96  1 2026  2 2026  
 323 TEIFT     0.00  1 2026  2 2026  
 323 GTMIN 00005.00  1 2026  2 2026
 323 GTMIN 00004.08  3 2026  4 2026
 323 GTMIN 00004.08  5 2026  8 2026
 323 GTMIN 00004.08  9 2026 11 2026
 323 GTMIN     4.08 12 2026 12 2026
 323 GTMIN 00004.08  1 2027  5 2027
 323 GTMIN 00004.08  6 2027  7 2027
 323 GTMIN 00004.08  8 2027
 324 POTEF    11.50  1 2026          CANTA
 324 FCMAX    86.96  1 2026  2 2026  
 324 TEIFT     0.00  1 2026  2 2026  
 324 GTMIN 00005.00  1 2026  2 2026
 324 GTMIN 00004.08  3 2026  4 2026
 324 GTMIN 00004.08  5 2026  8 2026
 324 GTMIN 00004.08  9 2026 11 2026
 324 GTMIN     4.08 12 2026 12 2026
 324 GTMIN 00004.08  1 2027  5 2027
 324 GTMIN 00004.08  6 2027  7 2027
 324 GTMIN 00004.08  8 2027
  73 POTEF   165.87  1 2026          GERAMAR I
  73 FCMAX    95.98  1 2026  2 2026  
  73 TEIFT     0.00  1 2026  2 2026  
  70 POTEF   165.87  1 2026          GERAMAR II
  70 FCMAX    95.98  1 2026  2 2026  
  70 TEIFT     0.00  1 2026  2 2026  
 326 POTEF   140.83  1 2026          JAGUATIRI II
 326 FCMAX    89.67  1 2026          
 326 TEIFT     0.00  1 2026  2 2026  
 326 GTMIN 00000.00  3 2026  4 2026
 326 GTMIN 00000.00  5 2026  5 2026
 326 GTMIN 00000.00  6 2026  6 2026
 326 GTMIN 00000.00  7 2026  7 2026
 326 GTMIN 00000.00  8 2026  8 2026
 326 GTMIN 00000.00  9 2026 11 2026
 326 GTMIN 00000.00 12 2026 12 2026
 326 GTMIN 00000.00  1 2027  5 2027
 326 GTMIN 00000.00  6 2027  6 2027
 326 GTMIN 00000.00  7 2027  7 2027
 326 GTMIN 00000.00  8 2027
 204 POTEF    75.48  1 2026          JARAQUI
 204 FCMAX    83.47  1 2026 11 2030  
 204 TEIFT     0.00  1 2026  2 2026  
 204 GTMIN    16.04  1 2026  1 2026
 204 GTMIN    48.24  2 2026  2 2026
 204 GTMIN 00026.71  3 2026 11 2030
 204 FCMAX     0.00 12 2030          
 327 POTEF    42.25  1 2026          M.CRISTO SUC
 327 FCMAX    89.94  1 2026  2 2026  
 327 TEIFT     0.00  1 2026  2 2026  
 327 FCMAX    90.22  3 2026  5 2028  
 327 GTMIN 00000.00  3 2026  4 2026
 327 GTMIN 00000.00  9 2026  9 2026
 327 GTMIN 00000.00  2 2027  2 2027
 327 GTMIN 00000.00  3 2027  4 2027
 327 GTMIN 00000.00  8 2027  8 2027
 327 GTMIN 00000.00  9 2027  4 2028
 327 GTMIN 00000.00  5 2028  5 2028
 327 FCMAX    81.18  6 2028  6 2028  
 327 FCMAX     0.00  7 2028          
 264 POTEF   162.91  1 2027          MANAUS I
 264 GTMIN 00054.48  1 2027  3 2027
 264 GTMIN    50.28  5 2027  5 2027
 264 GTMIN 00155.65  6 2027 12 2027
 264 GTMIN 00054.48  1 2028  3 2028
 264 GTMIN    50.28  5 2028  5 2028
 264 GTMIN 00155.65  6 2028 12 2028
 264 GTMIN 00054.48  1 2029  3 2029
 264 GTMIN    50.28  5 2029  5 2029
 264 GTMIN 00155.65  6 2029 12 2029
 264 GTMIN 00054.48  1 2030  3 2030
 264 GTMIN    50.28  5 2030  5 2030
 264 GTMIN   155.65  6 2030
 212 POTEF   518.80  1 2026          MARANHAO III
 212 FCMAX    97.69  1 2026  1 2026  
 212 TEIFT     0.00  1 2026  2 2026  
 212 GTMIN   476.55  1 2026  1 2026
 212 FCMAX    97.67  2 2026  2 2026  
 212 GTMIN    15.62  2 2026  2 2026
 212 GTMIN 00479.32  8 2026  9 2026
 212 GTMIN   476.42 10 2026 10 2026
 212 GTMIN 00479.32 11 2026  1 2027
 212 GTMIN 00479.32  8 2027 12 2027
 212 GTMIN   480.63  1 2028  1 2028
 212 GTMIN 00480.63  8 2028 12 2028
 212 GTMIN   479.32  1 2029  1 2029
 212 GTMIN 00479.32  8 2029  1 2030
 212 GTMIN   479.32  8 2030
  36 POTEF   337.60  1 2026          MARANHAO IV
  36 FCMAX    98.45  1 2026  1 2026  
  36 TEIFT     0.00  1 2026  2 2026  
  36 FCMAX    98.44  2 2026  2 2026  
  36 FCMAX    65.52  2 2028  2 2028  
  36 FCMAX     0.00  3 2028          
  21 POTEF   337.60  1 2026          MARANHAO V
  21 FCMAX    98.45  1 2026  1 2026  
  21 TEIFT     0.00  1 2026  2 2026  
  21 FCMAX    98.44  2 2026  2 2026  
  21 FCMAX    87.10  3 2028  3 2028  
  21 FCMAX     0.00  4 2028          
 140 POTEF   590.75  1 2026          MAUA 3
 140 FCMAX    96.55  1 2026  1 2026  
 140 TEIFT     0.00  1 2026  2 2026  
 140 GTMIN 00264.00  1 2026  2 2026
 140 FCMAX   100.00  2 2026  2 2026  
 140 FCMAX    98.69  3 2026 11 2030  
 140 GTMIN   210.52  3 2026  3 2026
 140 GTMIN   177.02  4 2026  4 2026
 140 GTMIN 00264.00  5 2026  5 2026
 140 GTMIN 00264.00  6 2026  6 2026
 140 GTMIN 00264.00  7 2026  7 2026
 140 GTMIN 00264.00  8 2026  8 2026
 140 GTMIN 00264.00  9 2026  9 2026
 140 GTMIN 00264.00 10 2026 10 2026
 140 GTMIN 00264.00 11 2026 11 2026
 140 GTMIN 00264.00 12 2026 12 2026
 140 GTMIN 00264.00  1 2027 11 2030
 140 FCMAX     0.00 12 2030          
  46 POTEF   270.47  1 2026          N.VENECIA 2
  46 FCMAX    96.87  1 2026  2 2026  
  46 TEIFT     0.00  1 2026  2 2026  
  46 FCMAX    98.14  3 2026          
  46 GTMIN    79.85  6 2026  6 2026
  46 GTMIN 00081.09  7 2026 11 2026
  46 GTMIN    79.85  6 2027  6 2027
  46 GTMIN 00081.09  7 2027 11 2027
  46 GTMIN    79.85  6 2028  6 2028
  46 GTMIN 00081.09  7 2028 11 2028
  46 GTMIN    79.85  6 2029  6 2029
  46 GTMIN 00081.09  7 2029 11 2029
  46 GTMIN    79.85  6 2030  6 2030
  46 GTMIN 00081.09  7 2030 11 2030
 240 POTEF   629.37  2 2026          NT BARCARENA
 240 FCMAX    78.60  2 2026  2 2026  
 240 TEIFT     0.00  2 2026  2 2026  
 240 GTMIN 00580.83  7 2026 12 2026
 240 GTMIN 00580.83  7 2027 12 2027
 240 GTMIN 00580.83  7 2028 12 2028
 240 GTMIN 00580.83  7 2029 12 2029
 240 GTMIN   580.83  7 2030
 328 POTEF    11.55  1 2026          PALMAPLAN 2
 328 FCMAX    95.24  1 2026  2 2026  
 328 TEIFT     0.00  1 2026  2 2026  
 328 GTMIN 00000.00  3 2026  3 2026
 328 GTMIN 00000.00  4 2026  4 2026
 328 GTMIN 00000.00  9 2026  9 2026
 328 GTMIN 00000.00 11 2026 11 2026
 328 IPTER     0.00  1 2027  4 2027  
 328 GTMIN 00000.00  2 2027  4 2027
 328 IPTER     6.45  5 2027  5 2027  
 328 IPTER     0.00  6 2027 10 2027  
 328 GTMIN 00000.00  8 2027 10 2027
 328 IPTER     3.33 11 2027 11 2027  
 328 GTMIN 00000.00 11 2027 11 2027
 328 IPTER     0.00 12 2027 12 2027  
 328 GTMIN 00000.00 12 2027 12 2027
 328 GTMIN 00000.00  1 2028  5 2028
 328 GTMIN 00000.00  6 2028  6 2028
 328 GTMIN 00000.00  7 2028  7 2028
 328 GTMIN 00000.00  8 2028
 116 POTEF    56.28  1 2026          PARNAIBA IV
 116 TEIFT     0.00  1 2026  2 2026  
 116 FCMAX    99.99  3 2026          
 239 POTEF   365.32  1 2026          PARNAIBA V
 239 FCMAX    96.59  1 2026  1 2026  
 239 TEIFT     0.00  1 2026  2 2026  
 239 FCMAX    97.25  2 2026  2 2026  
 239 FCMAX   100.00  3 2026          
 329 POTEF    11.50  1 2026          PAU RAINHA
 329 FCMAX    86.96  1 2026  2 2026  
 329 TEIFT     0.00  1 2026  2 2026  
 329 GTMIN 00005.00  1 2026  2 2026
 329 GTMIN 00004.08  3 2026  4 2026
 329 GTMIN 00004.08  5 2026  8 2026
 329 GTMIN 00004.08  9 2026 11 2026
 329 GTMIN     4.08 12 2026 12 2026
 329 GTMIN 00004.08  1 2027  5 2027
 329 GTMIN 00004.08  6 2027  7 2027
 329 GTMIN 00004.08  8 2027
 205 POTEF    73.40  1 2026          PIRARUCU
 205 FCMAX    91.28  1 2026  2 2026  
 205 TEIFT     0.00  1 2026  2 2026  
 205 GTMIN    18.67  1 2026  1 2026
 205 GTMIN    64.50  2 2026  2 2026
 205 FCMAX    90.38  3 2026 11 2030  
 205 GTMIN 00033.17  3 2026 12 2026
 205 GTMIN 00033.17  1 2027 11 2030
 205 FCMAX     0.00 12 2030          
 203 POTEF    85.38  1 2026          PORAQUE
 203 FCMAX    93.70  1 2026  2 2026  
 203 TEIFT     0.00  1 2026  2 2026  
 203 GTMIN    17.94  1 2026  1 2026
 203 GTMIN    48.50  2 2026  2 2026
 203 FCMAX    76.13  3 2026 11 2030  
 203 GTMIN 00026.31  3 2026 12 2026
 203 GTMIN 00026.31  1 2027 11 2030
 203 FCMAX     0.00 12 2030          
 176 POTEF   360.14  1 2026          PORTO ITAQUI
 176 TEIFT     0.00  1 2026  2 2026  
 176 FCMAX    67.72 12 2027 12 2027  
 176 FCMAX     0.00  1 2028          
 259 POTEF  1571.89  9 2026          PORTOCEM I
 330 POTEF    11.50  1 2026          SANTA LUZ
 330 FCMAX    86.96  1 2026  2 2026  
 330 TEIFT     0.00  1 2026  2 2026  
 330 GTMIN 00005.00  1 2026  2 2026
 330 GTMIN 00004.08  3 2026  4 2026
 330 GTMIN 00004.08  5 2026  8 2026
 330 GTMIN 00004.08  9 2026  9 2026
 330 GTMIN 00004.08 10 2026 10 2026
 330 GTMIN 00004.08 11 2026 11 2026
 330 GTMIN     4.08 12 2026 12 2026
 330 GTMIN 00004.08  1 2027  1 2027
 330 GTMIN 00004.08  2 2027  4 2027
 330 GTMIN 00004.08  5 2027  5 2027
 330 GTMIN 00004.08  6 2027  7 2027
 330 GTMIN 00004.08  8 2027
 209 POTEF    93.04  1 2026          TAMBAQUI
 209 FCMAX    67.71  1 2026  2 2026  
 209 TEIFT     0.00  1 2026  2 2026  
 209 GTMIN    19.09  1 2026  1 2026
 209 GTMIN    54.83  2 2026  2 2026
 209 FCMAX    83.47  3 2026 11 2030  
 209 GTMIN 00031.00  3 2026 11 2030
 209 FCMAX     0.00 12 2030          
 207 POTEF    73.40  1 2026          TUCUNARE
 207 FCMAX    88.56  1 2026  1 2026  
 207 TEIFT     0.00  1 2026  2 2026  
 207 GTMIN    18.67  1 2026  1 2026
 207 FCMAX    89.63  2 2026  2 2026  
 207 GTMIN    64.50  2 2026  2 2026
 207 FCMAX    87.21  3 2026 11 2030  
 207 GTMIN 00033.12  3 2026 12 2026
 207 GTMIN 00033.12  1 2027 11 2030
 207 FCMAX     0.00 12 2030          
